seller_id,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,business_segment
ceb123995e945aab9f7c259819f70a2e,True,False,20-50,reseller,20.0,15000.0,construction_tools_house_garden
db2956745b3a8e9f3785c99f34b5d25e,,,,manufacturer,,0.0,audio_video_electronics
c5f7e746b7e6d07def6c0dae9903279b,,,,reseller,,0.0,pet
bf28429c4b2c63d4a66f2a1ef89e7cfa,,,,reseller,,0.0,computers
684ffe8bd167b50565e8546d7a99ec63,,,,manufacturer,,0.0,home_decor
0fca1de8751a104ca87890f19f363d4d,,,,manufacturer,,0.0,bags_backpacks
4bfc7a4a1cf8d4d2121c27422d9e50b5,,,,reseller,,0.0,home_decor
98d634015211a1cd9b861e59b6d1b79b,,,,manufacturer,,0.0,food_drink
6267b2cd3c8d9bfa2cc778c11d54e76c,,,,reseller,,0.0,jewerly
f093be9f8ecb3904adb95cbe76434e1c,,,,manufacturer,100.0,0.0,music_instruments
6e1706430e9dda78c8d2d5dd1f36d545,,,,manufacturer,,0.0,food_supplement
bec568278124768c474ee90971ca94d1,,,,reseller,,0.0,home_decor
762fafdaa57a532ee0119731697579dd,,,,reseller,,0.0,toys
d263fa444c1504a75cbca5cc465f592a,,,,reseller,,0.0,gifts
cb9942fc1981289d7e809573bc69c7db,,,,manufacturer,,0.0,books
2cadea330183af560c84a87409e5c0e0,,,,reseller,,0.0,car_accessories
1f080fb8ad65b21e195b903bd366ae68,,,,reseller,,0.0,pet
95081451c156a9d11136ecfc5422a20f,,,,reseller,,0.0,car_accessories
b30aab8e0bdb2b3876d33df69222cc5b,True,True,,reseller,1.0,0.0,household_utilities
bd57c88dfa162e7a0f5284a25935af65,,,,manufacturer,,0.0,home_decor
b03a9c9814f98280b6d91cb560eeda5b,,,,reseller,,0.0,car_accessories
6514418ce691fad2663207c14a1fc1f4,False,True,50-200,reseller,,0.0,food_drink
3f9be91358837bff69df67edfa3e42e8,,,,reseller,,0.0,pet
c1319b7d63c25ad7838d268fec93d0fa,,,,manufacturer,,0.0,audio_video_electronics
b6a59a960c14aab3c683a673d03ca2ab,,,,reseller,,0.0,health_beauty
871708b5b0c28260241a7ddbcec894c3,,,,manufacturer,,0.0,toys
4867209cb29b56b92893d7bde3ce8012,,,,manufacturer,,0.0,health_beauty
e9179018f5d095c744e8a333264f99d1,,,,reseller,,0.0,construction_tools_house_garden
5e8fbfbb0b53e303caf57d7408627b73,,,,manufacturer,,0.0,home_decor
946a07c34ff7e9eafa2d0ad6c45340ec,,,,reseller,,0.0,construction_tools_house_garden
d4ffeb15b67e81ff9af2b4252d99fb7e,,,,reseller,,0.0,bags_backpacks
5e9f5bd34e0830569f05c9d4f56e04a8,,,,manufacturer,,0.0,bags_backpacks
b3a449163f5fe8657f2f0c83f41e7a5a,,,,reseller,,0.0,toys
c03fd7fd50f9f421847d970502fe5d26,,,,reseller,,0.0,fashion_accessories
d8bf0fc082fd4a77fc2e5679b6c00133,,,,reseller,,0.0,construction_tools_house_garden
8a432f4e5b471f8da497d7dc517666e2,,,,reseller,,0.0,bed_bath_table
108ca0788dee2b34051cd325dd9eafed,,,,reseller,,0.0,bed_bath_table
03a2a6dcbe45d639c4dc2a0d24769c40,,,,reseller,,0.0,construction_tools_house_garden
6a38087bc8ad4f89ff453561005f6dea,,,,reseller,,0.0,computers
d9a84e1403de8da0c3aa531d6d108ba6,,,,reseller,,0.0,toys
f12d3c2a14729ae461b920c11fe20fdc,,,,reseller,,0.0,home_decor
cdb142290473bb9442f55741e430682e,,,,manufacturer,,0.0,home_decor
a8739afb32aaa45e01815ca76f76f54b,,,,reseller,,0.0,car_accessories
12e6ecc830aa50dcace131431d90f426,,,,manufacturer,,0.0,home_decor
a6a52627793bc24c517d364354c20f6f,,,,reseller,,0.0,home_decor
5bf397d04035b5f45cc41e82ec106803,,,,reseller,,0.0,household_utilities
bbe9a13ea83539951c8edfc200565bad,,,,manufacturer,,0.0,home_decor
e00c0a3af0718a2ecf6618c84cd1b1ff,True,True,20-50,reseller,200.0,0.0,fashion_accessories
8bee95b757e33c86511de3f9311100b9,,,,reseller,,0.0,car_accessories
d1ef48b38baca7e831711c4a0aeb398f,,,,reseller,,0.0,construction_tools_house_garden
e5cbe890e679490127e9a390b46bbd20,,,,manufacturer,,0.0,food_supplement
e6bb1e7ea5580c5b9f0970407b3f8c7b,,,,manufacturer,,0.0,construction_tools_house_garden
0b0c50f6ddac7e6e7ed9d513ec122c74,,,,manufacturer,,0.0,household_utilities
723cd880edaacdb998898b67c8f9da30,,,,reseller,,0.0,bed_bath_table
a2fbfee48b1a9b455b126c70e421ec91,,,,reseller,,0.0,gifts
7020bbe82544a814b5665a2887119267,,,,reseller,,0.0,health_beauty
36f98ad67cc981f50ce8aed093d5783c,,,,reseller,,0.0,audio_video_electronics
8c6d188ef073e289887bc52bc37f3e61,True,True,mai/20,reseller,70.0,250000.0,audio_video_electronics
99a6380f4dd5ed504cd8003d94d0be25,,,,reseller,,0.0,home_decor
83c465a786b06574376909b35ef6752a,,,,,,0.0,handcrafted
6c99c983ce3b6ba0ab813e6790e81691,,,,reseller,,0.0,toys
5e105f5c9f63f5f1fd75d6cb942e55b1,,,,manufacturer,,0.0,home_decor
bdae679a9b282249bc23b9b69dae9a99,,,,reseller,,0.0,construction_tools_house_garden
3387acafd8bea46d73fc50cc9f7e2a9a,,,,reseller,,0.0,computers
52a50b42accf164f9f019941e5759d9b,,,,manufacturer,,0.0,food_drink
45f04cd6eccb0a2ab2ed62d4939ca2d2,,,,reseller,,0.0,household_utilities
da7039f29f90ce5b4846ffc0fcc93beb,,,,reseller,,0.0,audio_video_electronics
59055625da956ae84296c08491141984,,,,reseller,,0.0,construction_tools_house_garden
47ff0b75e3609b6b80fbd1450384a623,,,,manufacturer,,0.0,home_decor
f22a247b79dd22ecd91dc8e3b2a1b07c,,,,manufacturer,,0.0,health_beauty
87193a47e93a5c1912254392431f524d,,,,manufacturer,,0.0,health_beauty
b12cce16926aca79e4dc5483947792cc,,,,reseller,,0.0,car_accessories
98932494b926a74eda339b76ce0b4bc0,,,,reseller,,0.0,sports_leisure
9966324e28b7fa38165d2d3d12d53b7f,True,True,20-50,reseller,45.0,8000000.0,phone_mobile
7cae39bbb9e55772693688c5afd957e6,,,,reseller,,0.0,bags_backpacks
bb7ad8a45c027be8ab075b8e465f8ca0,,,,manufacturer,,0.0,household_utilities
3b945b144f631e998d7e484cc48b3783,,,,reseller,20.0,40000.0,computers
1cbd32d00d01bb8087a5eb088612fd9c,,,,reseller,,0.0,health_beauty
28d365edb9c888771df5915b575f8f34,,,,reseller,,0.0,home_decor
67edf85a314145ec81e546794dbc31cc,,,,reseller,,0.0,construction_tools_house_garden
4f6bf26bd1ecc9aa855e9cce6869b566,,,,reseller,,0.0,audio_video_electronics
ffc470761de7d0232558ba5e786e57b7,,,,reseller,,0.0,construction_tools_house_garden
07de60b03d150fb3ea09eab5da5e4c8b,,,,manufacturer,,0.0,bed_bath_table
86ff3eaef0267069cc891a2ed9d10a17,,,,reseller,,0.0,sports_leisure
299c89a525fee36c567f4fe72f038100,,,,manufacturer,,0.0,audio_video_electronics
fc7adf89a5d4fb88c007094fdae351c4,,,,reseller,,0.0,handcrafted
f66425655311542de5db64f27d0d5651,,,,reseller,,0.0,car_accessories
3ea08c48e851106d2f584349daba335f,,,,manufacturer,,0.0,baby
bea51724befa11664f1d44a92ba8f4c3,,,,manufacturer,,0.0,jewerly
528f22dfa20a3de9375b2b38e49cc617,,,,reseller,,0.0,home_decor
2d34636518ba88f5349b732fcf8ba2e4,,,,reseller,,0.0,computers
e6cf587c2552879f7471e7e8c993ea1c,,,,reseller,,0.0,car_accessories
503ad3c3811010c6ba4577f411724b13,,,,reseller,,0.0,food_drink
e8dba4d70f7f2b20e775d09cae01142d,,,,reseller,,0.0,bags_backpacks
bbe87dce25ba8b38bb61cc7210a3f10b,,,,reseller,,0.0,construction_tools_house_garden
9e3f08af3b6caa76962b05087eed5425,,,,manufacturer,,0.0,construction_tools_house_garden
94165aea8a35c3c21499cbcae239b16c,,,,reseller,,0.0,car_accessories
43ac443db8d4fbfb1454aa1364404264,,,,reseller,,0.0,car_accessories
54212aa507a8696b0766046bd3aecdc3,,,,,,0.0,jewerly
267116eae2e631a965ef86be260f9278,,,,manufacturer,,0.0,fashion_accessories
3d2531eccfbde1d7c8db7a3a12fb267a,,,,reseller,,0.0,music_instruments
770145ac7913d8d3ace8aa83a1304938,,,,manufacturer,,0.0,bed_bath_table
cf8ca2db83470a73b7cebdd86ea96fb9,,,,reseller,,0.0,phone_mobile
b6584a94139a5dd427c5b2d918116197,,,,manufacturer,,0.0,bags_backpacks
89d394e1e062b0c231c559196aa7e18c,,,,reseller,,0.0,computers
2f7c0e24a8a8fa5c807b59f66c2e9637,,,,,,0.0,sports_leisure
81cce42d33ddf3d4f89f1d476b5e35e7,,,,reseller,,0.0,health_beauty
68c701b433babf6e12018f1a674d3228,,,,manufacturer,,0.0,home_decor
184725737946a1a938bbbd1a9e978103,,,,reseller,,0.0,fashion_accessories
528e4514f9339c1c3dd7535fd1a2d8cb,,,,manufacturer,,0.0,home_decor
2ba91c7ad80ff88b23b7db823b43c233,,,,reseller,,0.0,pet
bf0d50a6410d487dc97d2baac0a8c0be,,,,manufacturer,,0.0,home_decor
18d5b01a5ca858cf540df954e063978d,,,,reseller,,0.0,audio_video_electronics
ce77b964b9986a57b37b928be67d9959,,,,reseller,,0.0,food_supplement
1b69e7630792e60471efca457d5b57af,,,,manufacturer,22.0,0.0,handcrafted
9da15f4a4ea758d9eeb49000dbe57e22,,,,reseller,,0.0,home_decor
5a4473aa20aec979dea3eee0822165aa,True,True,01/mai,manufacturer,15.0,0.0,fashion_accessories
573becd44db78cee00182ec4a5594806,,,,reseller,,0.0,household_utilities
0a85ebe4e328db81ac9109781205e2f7,,,,manufacturer,,0.0,home_decor
7f5e4d5efad7e44b91115dd1decb65f3,,,,reseller,,0.0,audio_video_electronics
b18791c7580856ccf7c72d22acd59873,,,,reseller,,0.0,fashion_accessories
48fa294ea8e32148c8dba7a692b72bfc,,,,reseller,,0.0,sports_leisure
1b4b28463457a256e9a784ebe2a8f630,,,,reseller,,0.0,car_accessories
42fa4ee7240e9b8eb4576358ec142ba7,,,,reseller,,0.0,household_utilities
89a51f50b8095ea78d5768f34c13a76f,,,,reseller,,0.0,health_beauty
f9ec7093df3a7b346b7bcf7864069ca3,,,,reseller,,0.0,small_appliances
7238a95bb63ef7e498389fb863b834a1,,,,manufacturer,,0.0,construction_tools_house_garden
294e164108bc80d8fbf5ee39c448461c,,,,reseller,,0.0,car_accessories
850913d59ce317156b00f3705f1c3edb,,,,reseller,,0.0,phone_mobile
e19d488f67425e5a884abb42dfa0c458,True,False,unknown,reseller,40.0,0.0,car_accessories
e1c76f339ebd5460999f25a2aa8c92c5,,,,,,0.0,small_appliances
72c38a04bd6a1c3dbc5298425a0db86d,,,,reseller,,0.0,audio_video_electronics
6de5884cc604dc6798577fbf91e86836,,,,reseller,,0.0,jewerly
ce4f1d45100bd92470c482527f73f72d,,,,reseller,,0.0,phone_mobile
7d2d952e020034f05b4b7a7222563d89,,,,manufacturer,,0.0,food_drink
e157c96a8e7711636119c6af8e7cf85f,,,,,,0.0,sports_leisure
57df9869a600bd6b7c405f2a862eccfb,,,,manufacturer,,0.0,household_utilities
fdde1d384dea864917f6b8f2d330986e,,,,manufacturer,,0.0,party
2fc89ae84d3c48eda4b268408f6ad6d7,True,True,mai/20,reseller,,0.0,watches
bfee0cb1dc3d4e4a2d625daeafaa3d3e,,,,reseller,,0.0,pet
4e480be820e37de1444325ff358c9296,,,,reseller,,0.0,car_accessories
ce4755084bc097113867e6454f8f5e52,,,,manufacturer,,0.0,health_beauty
500b5e25308adf85bbc0bbc52c3dc05b,,,,manufacturer,,0.0,home_decor
ca7c6bd577e559472af1c699de9e764e,,,,reseller,,0.0,health_beauty
2866098c2a38fb723ee05f5b65635df0,,,,reseller,,0.0,fashion_accessories
767f9c7cc8d4c288b891893b61f3a2ca,,,,manufacturer,,0.0,food_supplement
19d7a4faa5de92caef9ad5128e6b1467,,,,manufacturer,,0.0,home_decor
3cbdc3237aa8afe44324bda4a1ccf676,,,,reseller,300.0,100000.0,car_accessories
d687681225767af6d214d1b3ae13f66a,,,,reseller,,0.0,food_supplement
13511db12ac61e2f89c53b72a944a60b,,,,manufacturer,,0.0,car_accessories
d3dcf0604eabf0224fbd5948b5e02f69,,,,reseller,,0.0,music_instruments
7ade73f1b9b4e965f9009a4c3a7e2c15,,,,manufacturer,,0.0,household_utilities
87d3c3aeb3ead335511b3ce315eb341e,,,,reseller,,0.0,toys
9cec48faacf156410e6c576bcefdade5,,,,reseller,,0.0,construction_tools_house_garden
ae45df84722b1d15c5f32b23a095746c,,,,reseller,,0.0,health_beauty
cad9969167c09b48ae6f1d123f7fa68d,,,,reseller,,0.0,home_decor
8f014a85666ef7e6a98b99a7e136bacc,,,,reseller,,0.0,bags_backpacks
85044848b1b767db2a4a58526adef4b4,,,,reseller,,0.0,phone_mobile
9c1c0c36cd23c20897e473901a8fb149,,,,reseller,,0.0,food_drink
ce20a2ec1514c25e16f2b5b39bc818f0,,,,reseller,,0.0,pet
2157c762d011d8bdf2097f45d80df0ef,,,,manufacturer,,0.0,health_beauty
cad10cc982ab6a391570c211b995c17c,,,,reseller,,0.0,pet
fe1f84058e11c26fe9582167f47c343c,,,,reseller,,0.0,bags_backpacks
b89f350d98e85cdac1137510bd7b566e,,,,manufacturer,,0.0,baby
f085a186e0ab15cb03a8bf46e07a8397,,,,reseller,,0.0,computers
72bb43f9683adea77d240b7985e2dfa2,,,,reseller,,0.0,pet
e77e2e91d8ba596f5bce16b906255fe0,,,,manufacturer,,0.0,books
7d7d2b7a51328016102d4528c411d630,,,,reseller,,0.0,home_decor
651530bf5c607240ccdd89a30c9c9712,,,,manufacturer,,0.0,bags_backpacks
d8887be1427e48581e65fed5faf03bce,True,True,01/mai,reseller,30.0,5000.0,computers
5670f4db5b62c43d542e1b2d56b0cf7c,,,,reseller,,0.0,health_beauty
98151b0a22aa6e9ac06a7bb854fa6959,,,,manufacturer,,0.0,home_decor
929f342384a6607afe143d789ade1316,,,,reseller,,0.0,construction_tools_house_garden
4c18691b6037662be2df78a765d98ab5,,,,reseller,,0.0,household_utilities
aa2640d851ec322526f1295bbeb20092,,,,reseller,,0.0,home_decor
19d62d484cba71963c93f0f00ab42013,,,,manufacturer,,0.0,home_decor
f2c87addc7e39e1c73457c4ec85ed728,False,True,50-200,reseller,85.0,0.0,bed_bath_table
5b0cc932433fa5184b5b94bfe6bcc256,,,,manufacturer,,0.0,home_decor
252b493131fc46ee4a19fbfcbd565676,,,,reseller,,0.0,computers
0502e5d79bd91b34b68cef9b3b45230c,,,,reseller,,0.0,health_beauty
cd2169d9f31ff6fbb9ca3373b0c9e354,,,,reseller,,0.0,audio_video_electronics
9aa388272ee334b6ae07bc73706e254a,,,,manufacturer,,0.0,bed_bath_table
dc00a47754c9e2eda1f84b0bff6ee95e,,,,reseller,,0.0,stationery
1fe5540d7c1c37a595fefbacd5570d9e,False,True,50-200,reseller,,0.0,computers
dd3c4f2160ceb84483c6ef84ddc541e0,,,,manufacturer,,0.0,handcrafted
bce6a5ecf98e99fd2a8868b15c51f04b,,,,reseller,,0.0,watches
5f4ffce0fafd72596bcb09d1467981c2,,,,manufacturer,,0.0,health_beauty
902c99f1ac505c0d18778b61bcd636f7,,,,reseller,,0.0,gifts
2e7ea2aafec5835e781b21d6d1faf1f1,,,,reseller,,0.0,health_beauty
b3809b8d4394588a47c8470ea331e135,,,,reseller,,0.0,audio_video_electronics
674207551483fec113276b67b0d871ff,,,,manufacturer,,0.0,household_utilities
63c6951772f3f4fc4e40ffd24207fd19,,,,reseller,,0.0,phone_mobile
2ec7ffe99ecc5afc2e48920c9d1fbff6,,,,reseller,,0.0,air_conditioning
455befea1bb853c75ccbca94cff26e5c,,,,,,0.0,phone_mobile
9fbe791853dbd2e3894d85162a8ff934,True,True,mai/20,reseller,75.0,25000.0,car_accessories
dace965ca58120f92f8d742a9fa1864b,,,,reseller,,0.0,health_beauty
ea4e9ce63a2134743b4a92777437fcdd,,,,manufacturer,,0.0,audio_video_electronics
19d2a3535e887b30be7081676fb1a499,,,,reseller,,0.0,stationery
a0ed0c00bfd64109d4ea03c97cc12486,True,True,01/mai,reseller,70.0,30000.0,home_decor
8116eb23b96c15ec02dd90632371494c,,,,manufacturer,,0.0,bags_backpacks
39cd336c2436c88d88096f7ef9305026,,,,manufacturer,,0.0,home_decor
48e954b2da4f6a750c844173b347ed40,,,,reseller,,0.0,food_drink
694892adec9a8e54155c2a2e99b6bd0c,,,,reseller,,0.0,car_accessories
a0b6a15b3b776d289bb0eca2d9115eaa,True,True,mai/20,reseller,100.0,4000.0,toys
f177c11663deb4c3c07af399b26f5110,,,,reseller,,0.0,car_accessories
abc39d62971a3ef6d4b285f65513006f,,,mai/20,reseller,30.0,0.0,books
28c7d8743fbc8679f484868cc0fcaefb,,,,reseller,,0.0,health_beauty
b15dd2f0fabf60d00bb3bc95834fb45d,True,True,mai/20,reseller,10.0,0.0,construction_tools_house_garden
c38c6d00a783927b6a3df86ea650ed4f,,,,reseller,,0.0,audio_video_electronics
186cdd1b2df32caa72cfb410bba768d3,,,,reseller,,0.0,household_utilities
fac1a9017ade7bdc94058fc1c969f355,,,,reseller,,0.0,computers
269c5fc9fcadee614364c3620c30a1f9,,,,reseller,,0.0,bags_backpacks
516e7738bd8f735ac19a010ee5450d8d,,,,reseller,,0.0,health_beauty
fb66238168277301f44d960416bf5c1f,,,,manufacturer,,0.0,fashion_accessories
8ba4b332e611171e234324cf3f9f28e3,,,,manufacturer,,0.0,food_drink
4ac30efebddcd090914475c8201899b4,,,,reseller,,0.0,home_decor
5544a079319b0984ee5d3ea03ea57da2,,,,reseller,,0.0,computers
8caafb23d9d6b7e75485fcc2bdc260e0,,,,reseller,,0.0,home_appliances
dd27d8e77c7920dc26f5da40bf65ce73,,True,,reseller,600.0,0.0,car_accessories
de83e0600df76319c24c3670ebcb2d5f,,,,manufacturer,,0.0,home_decor
85182120f8a3331fcddb54f27a77dda2,,,,reseller,,0.0,sports_leisure
bb219facd42c2384181e8f3330b42df9,,,,reseller,,0.0,baby
788e857f317e53de488d393e65a80f45,,,,manufacturer,,0.0,bags_backpacks
a99634624f85b4f63f87bc334b846962,,,,manufacturer,,0.0,home_decor
b8caedd58f7afe8fea08b95f272bc080,,,,reseller,,0.0,car_accessories
3844ab927429de8fcb426e4886024ee9,True,True,50-200,reseller,50.0,10000.0,health_beauty
c7471f493e0cf386881d09659a4a32a4,,,,reseller,,0.0,toys
74636e24f01da9268b0ed88dacd8513e,,,,reseller,,0.0,toys
2039c5e51785b5dde7cf93ccb3b7be2c,,,,reseller,,0.0,audio_video_electronics
bb94878eed7bad1bdd88e19f6c322f8e,,,,reseller,,0.0,audio_video_electronics
9ac4f14370b1e24ddc58be041b7f99df,,,,manufacturer,,0.0,bags_backpacks
fe53fc6949a462475c07fcb57ead57ce,,,,manufacturer,,0.0,home_decor
a11a0e0ca67423425691db355cff69b0,,,,manufacturer,,0.0,car_accessories
89757206b887aed36f3e18d858460fea,,,,reseller,,0.0,bags_backpacks
6bd503a8230299c9316fb0f726933927,,,,reseller,,0.0,health_beauty
3903c788ded8dc03b5ebab37a2f3e9a1,,,,reseller,,0.0,household_utilities
837db36e3b34fffca8725343601a74a7,,,,manufacturer,,0.0,food_drink
62b967c1884c0e9ca8b9dba64be0b136,True,True,50-200,reseller,,0.0,audio_video_electronics
e58a75d874cd483e80fb3ba9aa35db51,,,,manufacturer,,0.0,health_beauty
094ced053e257ae8cae57205592d6712,,,,reseller,,0.0,health_beauty
2bee35533016f9992645dd6df0eca7e4,,,,manufacturer,,0.0,home_decor
54583ab379489add547fe47b628db589,,,,reseller,,0.0,baby
c846aef46d0aa00378cc6c24fd7fb474,,,,manufacturer,,0.0,household_utilities
c092292535a57dacd95a8765f5518f87,,,,reseller,,0.0,construction_tools_house_garden
00065220becb8785e2cf78355eb9bf68,False,False,20-50,reseller,,0.0,handcrafted
c70c1b0d8ca86052f45a432a38b73958,,,,reseller,,0.0,health_beauty
8ec9a02e1c573e5ebf9133968d9b0042,,,,manufacturer,,0.0,home_office_furniture
a53f60f05f822b5c621a50ff6a5cb362,,,,manufacturer,,0.0,home_decor
a86bf7a9ba609d0527f10ea8f0a5446c,,,,manufacturer,,0.0,sports_leisure
88ef59b51bdaa941d10a853429f2b6ce,,,,reseller,,0.0,audio_video_electronics
7d81e74a4755b552267cd5e081563028,,,,manufacturer,,0.0,construction_tools_house_garden
9b1f656ca3060f8af17a50d8a024b533,,,,reseller,,0.0,construction_tools_house_garden
f50d9d5fa45cba8c1a6b643987810c34,True,True,50-200,reseller,300.0,0.0,construction_tools_house_garden
f3c747c1913de1af068d8feb79900063,,,,manufacturer,,0.0,religious
157497483bb7876340ea4441c9bd1774,,,50-200,reseller,50.0,300000.0,pet
b031973a2fadbc89767531a45ca39e40,,,,reseller,,0.0,health_beauty
0255dc67cb6bad298606136951ab1877,,,,reseller,,0.0,computers
a2d528e2abdf88afe0d245519b3b3d65,,,,manufacturer,,0.0,car_accessories
77a515caa36327151d1cc6c32a9f00e1,,,,manufacturer,,0.0,stationery
ba90964cff9b9e0e6f32b23b82465f7b,,,,reseller,,0.0,small_appliances
791a644d62fbd7a1fdabda6fc610bf33,,,,manufacturer,,0.0,car_accessories
df1183c2b82ee7ce304ed60ced00949c,,,,reseller,,0.0,health_beauty
0ffe89723de9b21041556d02e9b21a8b,,,,reseller,,0.0,home_decor
43402bdf22aa2310e8f99e2f94f78628,,,,manufacturer,,0.0,home_office_furniture
28f10b1c5e5abb9d4857745bede6147c,,,,reseller,,0.0,audio_video_electronics
414cc02d780baaa13439c37bd89641ef,,,,reseller,,0.0,car_accessories
1961c3e1272bfeceb05d0b78b5bbfdaf,,,,reseller,,0.0,games_consoles
68175a6b26cdbc4b3a51ed5353276e4d,,,,manufacturer,,0.0,home_office_furniture
7adbd3210a7b3cc2235e225eef33574d,,,,reseller,,0.0,household_utilities
0b9164d3b23215d4dfee8a045a3a1b3d,,,,reseller,,0.0,home_decor
7c7d0dee362960b1d9b01fe7284e19ba,True,True,,manufacturer,400.0,300000.0,home_decor
9f716fbca2fbec913c646e6c60f25b60,,,,reseller,,0.0,health_beauty
b8cb8fd0484ee4f796b41e363dcd303d,,,,reseller,,0.0,computers
33cbbec1e7e1044aaf11d152172c776f,,,,reseller,,0.0,household_utilities
d82168bc00226dc72728bc957d2539bc,,,,manufacturer,,0.0,handcrafted
97e50a621f8e801f4baf69e08687c192,,,,reseller,,0.0,toys
f0ec78809fe0bc3edb11c9fe5b97b059,,,,reseller,,0.0,household_utilities
6ebf4eceee4dd9847201c82e77ef8123,,,,reseller,,0.0,health_beauty
02df983480ff75ead8a031a3c7a849ad,,,,reseller,,0.0,phone_mobile
594f9aaa48e5bf431f011ddc5669b0d5,,,,reseller,,0.0,bags_backpacks
4675c38ffdf3a0c9e9665f629c5c713b,,,,reseller,,0.0,home_decor
fb6e76ca64c0cc2c2dee53219e685f4b,,,,reseller,,0.0,games_consoles
e504a4e2efaa45cbff7e268a2c58c956,,,,manufacturer,,0.0,home_decor
6b90f847357d8981edd79a1eb1bf0acb,,,,reseller,,0.0,construction_tools_house_garden
eaeec4fdcdc91ead735718ae9bebcd8e,,,,manufacturer,,0.0,health_beauty
5a4236931428800e9d9cc04af0987118,,,,reseller,,0.0,household_utilities
9e96cf88816c531ac19a680a2fdb78a7,,,,manufacturer,,0.0,home_office_furniture
603bb4eeb3f0927e59e253357a9ca06b,,,,manufacturer,,0.0,handcrafted
5e7730e8ae6bffdee755a8d31e6b77a4,,,,manufacturer,,0.0,small_appliances
2c2c9832d1bb38c5b0034a3b47d313ee,,,,manufacturer,,0.0,health_beauty
25ca84afdd32ede184dba55631c55274,True,True,mai/20,reseller,47.0,60000.0,computers
08220245c361752c4f7bdc9a39821dbe,,,,manufacturer,,0.0,car_accessories
d622a61456dcbf4cc960221e15ac48b7,,,,reseller,,0.0,baby
34fe2ce0770697c1b8b35c13a8e2f7d4,True,True,mai/20,reseller,12.0,1000.0,watches
1832c08bba48a37868d4093259e8c288,,True,20-50,reseller,120.0,60000.0,home_decor
d63f306de130e0391d38a792541723b8,,,,reseller,,0.0,car_accessories
49388b546c8a96b96e9f15b5980b1cd7,,,,reseller,,0.0,bed_bath_table
596849622429351f47b32e6cae1055ff,,,,reseller,,0.0,phone_mobile
9140ef75cc8211c4035935e80e567204,,,,manufacturer,,0.0,pet
7dd3be74c6cd6800d809935ff47bd3bf,,,,manufacturer,,0.0,health_beauty
5fff4dd813a9fe1ce972a80407e16457,,,,manufacturer,,0.0,home_decor
465b4d6f3d04fac8957c6017541df171,,,,manufacturer,,0.0,health_beauty
7614a7c196be837b0eba0a3811e51b29,,,,manufacturer,,0.0,bed_bath_table
63972c86dd9a38da4f3d8b5ccec2ee60,,,,reseller,,0.0,jewerly
493a261e134421b6d9d997900fa56a5f,,,,reseller,,0.0,construction_tools_house_garden
8ff95b78fd27130aef0a3b68b7124c51,,,,manufacturer,,0.0,party
985c92cc412091f8529c12d7f23d3fef,,,,reseller,,0.0,health_beauty
76e8c36299440e255379b5fa7f03f272,True,True,mai/20,reseller,50.0,10000.0,food_drink
26677ff8d8321b864317019c728ac010,,,,reseller,,0.0,construction_tools_house_garden
c7bb64409aa480bb7d0335faaaf3d242,,,,reseller,,0.0,car_accessories
1e26c56af8d48424e1df0140a2401f83,,,,reseller,,0.0,construction_tools_house_garden
8c818d927ba4145304edccf74293f8b6,,,,manufacturer,20.0,5000.0,household_utilities
daf565f087a52def0fd5c5825b3661bc,,,,reseller,,0.0,home_decor
7ee00840eff17f731c41f35b12184c96,,,,reseller,,0.0,computers
9c7fd21e0aa159b20da593371f08ff7c,,,,reseller,,0.0,audio_video_electronics
f002671b6ff4042e52a52aaccba44c0e,,,,manufacturer,,0.0,handcrafted
cb141ec6f444a4cb7a2400aaf80b6fc3,,,,reseller,,0.0,health_beauty
508808d438fe2ff972ed13bb8f4a82e2,,,,reseller,,0.0,home_decor
5084f696554075b9a98403b769f31cd5,,,,manufacturer,,0.0,home_decor
246eefbebdc0c11402ec404e1589de43,,,,manufacturer,,0.0,health_beauty
41da412d33e8da4f22baf55cb1bde82c,,,,manufacturer,,0.0,food_supplement
8c4e430c5e662c328d3c84d334871709,True,True,mai/20,reseller,,0.0,pet
cfe94489ddd337d1e29e12f2a7205d10,,,,reseller,,0.0,construction_tools_house_garden
c611f4ce9ce875bcc063fa97fd4d7d12,,,,manufacturer,,0.0,construction_tools_house_garden
376643e536ea9ab265065925112a876a,,,,manufacturer,,0.0,household_utilities
b28c0625f1f26655cfa0f370be1164ac,True,True,01/mai,reseller,1000.0,0.0,food_supplement
196964603e568f36848694f9274a2acd,,,,reseller,,0.0,music_instruments
189ca3538ce9f920cacf0f982cbe223b,,,,manufacturer,,0.0,stationery
7877194d40c496d36a88ae5957c5e7d1,,,,manufacturer,,0.0,car_accessories
9ffca1681e7428db3d75eb4b69ee9599,,,,manufacturer,,0.0,health_beauty
382229d1e840115ffe3dbf5ff460e417,,,,reseller,,0.0,household_utilities
5bc24d989e71e93c33e50a7782431b0e,,,,manufacturer,,0.0,car_accessories
5e063e85d44b0f5c3e6ec3131103a57e,,,,reseller,,0.0,health_beauty
164471825a8de8c31eb8cb9375b27243,,,,reseller,,0.0,computers
bd585fa4d871cd7600ec8a2b90c57a4e,True,True,unknown,reseller,700.0,50000.0,car_accessories
